,соотношение матрица-наполнитель,"плотность, кг/м3","модуль упругости, гпа","количество отвердителя, м.%","содержание эпоксидных групп,%_2","температура вспышки, с_2","поверхностная плотность, г/м2","модуль упругости при растяжении, гпа","прочность при растяжении, мпа","потребление смолы, г/м2","угол нашивки, град",шаг нашивки,плотность нашивки
244,0.47688231780685186,0.5129514535512429,0.7761913744096288,0.17708093090762056,0.5995530147121078,0.7253473346745885,0.24220849901534,0.5218998055153223,0.942116138119755,0.7226016668601383,0.0,0.7493386823720662,0.8697718170749006
245,0.39924110397529355,0.1867293198528106,0.4286071568631063,0.4317064096829472,0.3781514749926489,0.5371385441078609,0.16896204810231907,0.8568057149649677,0.7679131753677723,0.6275211445163078,0.0,0.45080647046792727,0.7234208838330235
246,0.41641172953900163,0.5690061335782062,0.650617568684763,0.5619795788557469,0.39330733236880167,0.6396706395955905,0.45142644714963853,0.30542674944854387,0.35980702382571916,0.3144891515633369,0.0,0.06585169636275426,0.8695238487241354
247,0.6568594224324606,0.5858941869242269,0.24925053435964334,0.6461643659320362,0.6765441017654645,0.39348657117337327,0.3751714146048473,0.33314679025796057,0.5052905290099204,0.7437606976806782,0.0,0.6587748000162965,0.06507683082645355
248,0.5996831330289185,0.6527148368986424,0.29980645492203595,0.6719938607638056,0.5706628059812053,0.41284929920594626,0.6277487807703106,0.6648071286617396,0.66356393982507,0.5314095746956922,0.0,0.4045139664202326,0.4980682787233571
249,0.4060997922545573,0.4375641413484104,0.36856940202179933,0.4269510254717486,0.48079706217717,0.8948842888833346,0.539066118823474,0.5008107896333414,0.7388939542684324,0.847410346215479,0.0,0.3843507280561318,0.4023035760688043
250,0.34120174256862146,0.5113482326441803,0.2987115154690649,0.660473599081894,0.5716580479740327,0.47544287702179067,0.1843786873643412,0.2437419581951561,0.7055105772367961,0.7299272009595614,0.0,0.3512410832707295,0.4955386103826769
251,0.6959403326336976,0.47852117217564416,0.22194081979462824,0.6987335969722768,0.4686390055073715,0.46938815568186554,0.1355322321490027,0.5335785625197129,0.15578150637060362,0.8249627542683895,0.0,0.5095774013626715,0.6806044364843223
252,0.5102237477201284,0.5553497002316847,0.040896343931990646,0.3251008722864493,0.3234489059663366,0.37304163734970563,0.6631487065316808,0.4079200453751648,0.7194587437554504,0.3312493760512508,0.0,0.5060800213874584,0.5907697551789889
253,0.5529931176011308,0.4469213538607333,0.8543399821800252,0.1737911204805438,0.6912303310929466,0.22323095749194888,0.48964685623130455,0.5042044414828686,0.4405022443194987,0.583227876681962,0.0,0.8268395421364192,0.38092906713239316
254,0.36476422826735955,0.32200344802110514,0.5198956357159742,0.2681746738802973,0.4755511588454624,0.34096365993426336,0.38699732156889277,0.6598443170110544,0.432949494340538,0.9888493694370348,0.0,0.26824122060812444,0.43392896947901394
255,0.4019345655134917,0.10816714740775613,0.42394306173396956,0.6681978972975309,0.5398985318005423,0.770147151083789,0.2510814087102699,0.6923654115911759,0.11457775724693886,0.846607364912183,0.0,0.608374524182375,0.15276870390809605
256,0.3081540327021578,0.6662636484180915,0.18595425268094304,0.4975845024766637,0.5427989446645689,0.08200234185040378,0.5654518630466746,0.5017935085321463,0.4406417655017688,0.3887553238644492,0.0,0.34554033689784386,0.5862380880484083
257,0.26690949577228085,0.5201068507293343,0.5110683804288249,0.588092169654272,0.8917262141485849,0.6725702110618057,0.31076075677576454,0.3192081689649715,0.6289475429826533,0.41731290228451223,0.0,0.6950423836983327,0.5197337081806925
258,0.3267972919676738,0.14891595784803613,0.45364962638649936,0.69841556061642,0.33794003493671654,0.45125055913034395,0.7365864715880888,0.8396006308272943,0.4971605252978316,0.7284645231326224,0.0,0.48139353997633616,0.3866464193562462
259,0.38023982535502043,0.46037559268801065,0.36329020788649646,0.2883792240552608,0.3756614286035884,0.46844074887879383,0.5206645859775819,0.5674596680420159,0.5552757707871449,0.26007104794755187,0.0,0.5782147592778563,0.44790059034800667
260,0.7312701173610773,0.37631211600897174,0.0806773624314304,0.5293644878835426,0.585486126216044,0.46870025680044614,0.24842934947377274,0.2632257950349439,0.3121092863275857,0.4234490187624128,0.0,0.5606590101869767,0.5410254636197241
261,0.33563904080814055,0.5858386441578896,0.2425455696382029,0.6246391583091728,0.49253051237546663,0.41291147115064386,0.10713015275681548,0.031481172769519006,0.5027753673106125,0.6647831964766464,0.0,0.2348822435817687,0.1311480573435625
262,0.557061947833616,0.33798777493611887,0.5779892777721976,0.2744039185756351,0.3976754812131962,0.6354927851849907,0.25530084638056116,0.7282446328280052,0.23011628018813757,0.7713986063544532,0.0,0.37615575505974047,0.6806712894864425
263,0.49422365272053326,0.606282276439015,0.4744217267752618,0.5282621422641891,0.471668005280252,0.16585053521226145,0.1948478024341308,0.709579110232899,0.7304080014190862,0.7231490161000538,0.0,0.18065772337378194,0.48827939092888206
264,0.5320213540574177,0.5595135642153579,0.4372190611829027,0.5595152518683102,0.8332440205093206,0.41943417669821503,0.12910959687097553,0.5470365037850247,0.45921411378291055,0.27790226510502625,0.0,0.229110919623388,0.2024610503908989
265,0.4338211843604236,0.46254327761842706,0.39398356981293137,0.4931759944891693,0.42621744544160634,0.2156786329829643,0.38879825780670274,0.6819002979446429,0.2082077133343302,0.42505629505378184,0.0,0.6339270346898898,0.26521244072487093
266,0.3134270348439867,0.6722385755860003,0.38447472811174555,0.6789465544122821,0.3030981866553293,0.6103884660212311,0.568413162140481,0.4687934346510767,0.6437243981622952,0.6239082348438127,0.0,0.5508534974695872,0.46185979349428596
267,0.6461451471605585,0.5479157345035706,0.3939405998951293,0.6439331330173337,0.37982972132404025,0.26670540805584597,0.2727851872300482,0.493998804673792,0.6140997330596861,0.23437177282475538,0.0,0.9263574029152556,0.7012196662535125
268,0.4216906336803786,0.30425999924046554,0.6228896361758759,0.3910889062028275,0.11586730200591489,0.3875954140965223,0.23401626429689534,0.4354605487230323,0.43565853109127306,0.3949105545430017,0.0,0.35958243593375383,0.4708974535493341
269,0.5614646398892335,0.4212927464765981,0.7040625541038235,0.3496900045541695,0.7225139827072804,0.7703240882070557,0.3003270444279853,0.6862061087223825,0.7407649718427546,0.1405674740817621,0.0,0.2149337167135993,0.372063839711236
270,0.5455200883648321,0.6991494703459393,0.4422459748151361,0.5000927660046943,0.49976858216097475,0.33453290571884464,0.25532432954590767,0.30311721157178706,0.591771919901824,0.6282675379583138,0.0,0.5540305252526102,0.46363466731651126
271,0.5774517683168604,0.7779225427346415,0.4248631129151859,0.5269071460774832,0.37745262961812065,0.6463981090523887,0.8412152951598142,0.3008232366092063,0.4794671964672814,0.515473127064164,0.0,0.5843089164435084,0.4187651776879451
272,0.3816236671845824,0.7363960536302336,0.4440065901605963,0.40142933172544865,0.8180362162268282,0.5914704628763812,0.4125537768261729,0.5874033142418043,0.31171084699983254,0.4745468169159974,0.0,0.8604693965702832,0.5322151751735752
273,0.34416599172177353,0.5063562074446777,0.016531411278463116,0.4159431447072684,0.6756396577836596,0.6452432752588,0.4004544339946695,0.5817611451979303,0.3093460931196932,0.9455803318349569,0.0,0.7036987766738725,0.5552457329546635
274,0.8239523468283629,0.5248062072286181,0.6981704690275654,0.4469474813565147,0.32986136233529195,0.3793432208740668,0.6304494858659004,0.8242725187997717,0.6142340356757766,0.5316940367163843,0.0,0.5450390229310875,0.7515095454445694
275,0.21983384489739824,0.2933096361284644,0.3255941600749917,0.7905519576205062,0.4475526476909162,0.6404769141376139,0.5887737797031941,0.2414732615251154,0.6233437431823762,0.11415009066398527,0.0,0.5650022726136097,0.5768843420016901
276,0.6824042188378796,0.46576271091976995,0.5756450023610946,0.29236223891493546,0.47646799034497,0.8657683148225497,0.07638410475594183,0.4364990301658507,0.3778075671999912,0.4936983819668307,0.0,0.4673226954573803,0.2705439350173944
277,0.746775677389112,0.5435918446453112,0.4098532690568358,0.4174529832263842,0.3916194364647443,0.5555081993227478,0.34336689716160645,0.4032101909488448,0.2846936697190171,0.676575482270197,0.0,0.5376808110685132,0.6714785519220267
278,0.19937433235958354,0.2680969374461055,0.2921417862075482,0.4586866808054207,0.46821439767314765,0.34924164534847235,0.6183451357443853,0.45701953882356605,0.6144534714102144,0.3861205789539488,0.0,0.47381107904147496,0.24710209875388667
279,0.5704264195394969,0.6549053421717064,0.6660556352102323,0.2396870614429089,0.2266841070392629,0.207902462926554,0.033118325707162236,0.36769967892348987,0.5463990922148662,0.43338548591456305,0.0,0.5560914648973044,0.22558418993921225
280,0.6346875344381089,0.551238194598711,0.43752980942473846,0.6375998946789501,0.4764782926618605,0.6075010961440761,0.7077789130978648,0.5710057799807995,0.5769904281009676,0.341144772865026,0.0,0.6223119366933293,0.5227036379964604
281,0.5382859746265178,0.6253999146127738,0.23018244548460343,0.6350258464920253,0.38486145177966935,0.6130513883884092,0.6019318323817272,0.2717462463925422,0.37328743640864226,0.7695549415225477,0.0,0.388944213053833,0.45921036032190754
282,0.5790676934363898,0.3908945180570358,0.6726481365513888,0.16731232360811232,0.7269056890170233,0.5555905165810289,0.2797138200684278,0.6896480506021758,0.6302174140878004,0.24668548421349315,0.0,0.43473170182654064,0.3569148035880867
283,0.24448350188118592,0.640025399698021,0.5865896053634805,0.5815408603441339,0.42619445580488824,0.43885442683986375,0.5276850030612344,0.34398554259947467,0.2626731553671364,0.6918623743600533,0.0,0.44880098082994585,0.13634053617795783
284,0.7500263905248739,0.8973251818405386,0.3341252970651967,0.6207992844838448,0.6701216683970443,0.5834091854612069,0.6371407898459535,0.6562244920763813,0.4268500784477022,0.14568638526760389,0.0,0.510926480194229,0.7134109918969088
285,0.35159079138992133,0.3848024479757317,0.2673706870846917,0.5938733920305599,0.36383396184033967,0.5481749163397918,0.36270347358740457,0.34906152520931144,0.2697238922837163,0.5173016592741058,0.0,0.6918043510180398,0.5214062659847211
286,0.34193411991630185,0.8474857470000048,0.5598477590717825,0.37684779900632576,0.0,0.5784202231402358,0.8267453854788528,0.24307669336737447,0.645815454330439,0.5256541908613984,0.0,0.513119650371743,0.7260916809131549
287,0.5135013090183734,0.0,0.5905547398160435,0.2987785375439767,0.30271216521898525,0.6697956176521846,0.18914716617379687,0.5839353375515586,0.892613062961216,0.5148058327178971,0.0,0.2385230777968553,0.33716006491400186
288,0.5797467001324149,0.5068797909964182,0.18537329383689455,0.5953581699390431,0.626345822428044,0.880003694555948,0.6432551606179634,0.04210203814537117,0.3763730357173458,0.24234596019449747,0.0,0.48798900318470534,0.5870678713947891
289,0.5897328410494658,0.7079720868452677,0.33710756162213007,0.09187043923058125,0.6398108805239902,0.6467143207328261,0.5556910923859539,0.297973618536707,0.33568080089510044,0.37396112332544396,0.0,0.4600066372028633,0.5391863239288034
290,0.8345724718873819,0.9564683066732869,0.1314076858329562,0.4609269229400194,0.7966009398649432,0.2865354198924981,0.09707656483400792,0.5418146738819374,0.556360227289506,0.48125457829703755,0.0,0.22448766307866092,0.29602609103202604
291,0.19635183891652594,0.37053639129957805,0.7439683341982373,0.40440688384998497,0.30977031965798196,0.46902315737506917,0.524383744353055,0.6696139902266278,0.455966833021748,0.5313347201079861,0.0,0.3654075291522662,0.6177325590289476
292,0.13640410060404454,0.6289163652035192,0.6097642729148525,0.7307195610107495,0.6659342698499746,0.7589623340922462,0.5819963705506126,0.28411540273482316,0.5018910797217319,0.4541490722234127,0.0,0.4341599134144623,0.5116266669711329
293,0.4487766797198748,0.12484705514389383,0.02191040937355746,0.644216817314125,0.7448608974211499,0.04617599297430941,0.8912725648485346,0.41121554442595176,0.7749221868394961,0.2782440594657932,0.0,0.851965448811016,0.07322315260518208
294,0.47864728116043476,0.5268422960235206,0.5752561224286795,0.1565102130487276,0.5450576015717397,0.48127289070875956,0.7397829015978744,0.2644678899106365,0.6565600992957114,0.7681688176210749,0.0,0.4707791520787394,0.19687315155045237
295,0.6323159887889576,0.5111100184045911,0.24444932744738737,0.3232574021822459,0.5566203817599868,0.32703253371667573,0.3947895808531572,0.26667471713753166,0.7760252473127071,0.473351013515255,0.0,0.5630762742735164,0.5166482007218036
296,0.6305153510438578,0.2659801045967267,0.2361777259147401,0.6012535362784917,0.22859713970683826,0.4048758115580997,0.2462120525959063,0.42401760030664626,0.9752559767926915,0.3443757207275543,0.0,0.47076664490794873,0.5906527965793126
297,0.5965524235754585,0.6346177805883908,0.4374156614350804,0.6861756129088239,0.44906506816330327,0.7161734274709992,0.562127172573853,0.43848260502938174,0.43252216969396917,0.46002468512516337,0.0,0.7411615346320317,0.5114102397090592
298,0.35183884361295814,0.7039605816379515,0.3860716962304437,0.49434240193952167,0.3378338140738104,0.6811207401069426,0.1657821719264926,0.2467117826451508,0.3425854229800095,0.5446164897591421,0.0,0.6614543361492505,0.4691362473626216
299,0.8349108831808321,0.5991897931682635,0.5372712943519352,0.37973882748709137,0.6600387566239023,0.52327900558141,0.21151967293341123,0.6168924201107497,0.5324223098054636,0.6561678807971125,0.0,0.6829327710952786,0.2126458099954328
300,0.4914902269452667,0.5193003216849172,0.3546850859281225,0.6391214550397979,0.7196237615540717,0.3226661553372743,0.16349140992311967,0.6870226664034913,0.48029659084676546,0.24847769178981013,0.0,0.8417381200946367,0.7161830414335185
301,0.334940288051788,0.06129596574328655,0.21681853233244405,0.9657054788885293,0.5478482607622017,0.46429752252484313,0.09367556389626792,0.5037499650304662,0.5991710178562307,0.5941768722442478,0.0,0.48326635014245867,0.5936603480841737
302,0.2130968054376858,0.5301573664607009,0.6454782830026814,0.6588246212966296,0.2099957355954587,0.6961486887800501,0.2454095575620789,0.41093764907998853,0.15855661747632066,0.6648207404800127,0.0,0.3665612212845744,0.14083503268367614
303,0.5132757136486803,0.44194590605622697,0.42917342965027694,0.36955151179044826,0.8163739448305218,0.3198376273445216,0.5618848365382171,0.627732671981799,0.5840527537326118,0.5996481605323485,0.0,0.4377504879606291,0.6568177266962013
304,0.3749371778950844,0.5299424333114295,0.19004600172271535,0.12551043188073757,0.805198029527576,0.4620320880263866,0.24108244148880956,0.3876332490248968,0.35742898804037393,0.4455887546104328,0.0,0.2087903050928722,0.6401821188656914
305,0.5488088240277152,0.5772437731666731,0.6753572663596424,0.5219195101939,0.3662870897220454,0.7237486603793082,0.4472594549776836,0.44206018628512656,0.5930788191055697,0.6236715629486069,0.0,0.6075267772890315,0.6618182186147336
306,0.6198501637492181,0.7691806546789017,0.2593705985283533,0.501199701311678,0.6174151747414935,0.33592422706353453,0.5412670864266729,0.47492249648941787,0.7754630527954413,0.4975168874591164,0.0,0.16061843554683275,0.3872634774065754
307,0.13492355263053,0.4805668865736017,0.47468855753743305,0.42273032987576625,0.4871626877889186,0.609594685173821,0.7558671282672437,0.7206979270558493,0.3480442813984663,0.3187434833390217,0.0,0.7324259865121,0.19354605019663684
308,0.3308401988087176,0.4939074981893885,0.3297578438217742,0.9016239476551187,0.34921264770724547,0.4599057139210101,0.2708918440208396,0.5605568085804862,0.6039321276165796,0.651483391512508,0.0,0.35463885923327004,0.24653101852823156
309,0.48739480136962,0.5313345998945511,0.5584818190363418,0.5491886502086549,0.3664964396763455,0.2614666949845379,0.8676755563997424,0.3293429862178865,0.4496485766483611,0.1511909214615421,0.0,0.11157361731251289,0.2164471084494899
310,0.8812530764136288,0.4428659376429671,0.5394556437897492,0.48073386252878175,0.654266215213021,0.8348612991088487,0.11301346594391011,0.7025991324952789,0.5974251165800591,0.8127891640930229,0.0,0.6256969003769669,0.19891105919741559
311,0.1909713187063036,0.5519828592123774,0.4757921206140713,0.5343667432399959,0.5103906912925702,0.6552636774306111,0.058210026758926704,0.6241417923204367,0.600812985441913,0.8584976700969364,0.0,0.5886553555811435,0.11642260671085314
312,0.6413764361138198,0.7180413293332606,0.5786403730828975,0.0715491735127945,0.5863527978736109,0.5637629764155063,0.4301775908255769,0.8843801844596229,0.5628098164373249,0.5776343098602393,0.0,0.4340873297151286,0.5099930047172883
313,0.45082780125589283,0.49418463179516525,0.5389113069900586,0.7816757630852618,0.2762091660128769,0.5839028488467064,0.3849127151750512,0.33365439691698917,0.5285542779110702,0.4626469365665504,0.0,0.7448841987817773,0.8497140758288705
314,0.4617472463883664,0.275448361501363,0.17440423962884075,0.6738593699209645,0.38471753738465897,0.664709533623631,0.3562790015199964,0.24285742760386864,0.4501720367605817,0.09081462936205378,0.0,0.6230045554951734,0.40172474328251295
315,0.7820700132453012,0.2907109325299917,0.5405385242292089,0.3201262700420026,0.34118721974363453,0.19855344832086153,0.3985755619504944,0.7001794103457657,0.5435467925286624,0.5092635437563233,0.0,0.4984738315397713,0.7592015339077257
316,0.49539882867257756,0.9714329086713667,0.5358280319540311,0.3545859644300228,0.5252539771296081,0.5156464998736068,0.46843822501393634,0.247257716143503,0.5929383749735248,0.6894313576196575,0.0,0.5178943270230315,0.6826232260970059
317,0.4434625123635203,0.43596869572820296,0.43457393097580765,0.4135673623092658,0.4284094236602345,0.4572684125016431,0.7560910757354257,0.7323516940195969,0.47732484058943725,0.3362349107817333,0.0,0.5345391206969716,0.36938537817036243
318,0.5826479350781858,0.6020525460270862,0.7276521418940665,0.4354723133674792,0.2812853867756886,0.5897697281873042,0.20210162219704375,0.6166998280452995,0.252291389255749,0.308542705653293,0.0,0.5358895334279724,0.6292150827551276
319,0.48757945557594384,0.6292312672946894,0.4071906175204838,0.4930015101796114,0.4100306747024056,0.504042821010992,0.413122277631789,0.7736071078137954,0.2348927573307933,0.46938443629418314,0.0,0.7855817854982473,0.7377242003888175
320,0.3250890544989441,0.6065684059286669,0.2586991692519896,0.168166948961815,0.623366354086375,0.336125072077061,0.24855358734103802,0.3911784542366137,0.3760573296051377,0.6335737671062106,0.0,0.7068674450768039,0.4268064131093159
321,0.41890172342548593,0.7383945263984444,0.4341156541374483,0.5675883947888305,0.40331290523277596,0.2832058898578438,0.1716571800277629,0.6836663258841211,0.4306920689912326,0.6051165698334307,0.0,0.43096182776743636,0.8767276376779282
322,0.5735831886203571,0.613187393949091,0.4202855179872163,0.5839951984934957,0.3733550725463133,0.8974548123729365,0.7001433361662265,0.06107236119663639,0.4564598707735593,0.5078094148228152,0.0,0.15671202321264602,0.48602196017954236
323,0.5118416307224954,0.3232760525770031,0.022301030230434133,0.5939719389975102,0.5727666459738039,0.4571151071137973,0.029581999013216297,0.4141938523188635,0.3231371195749482,0.5031782624021219,0.0,0.37258004671775774,0.1918254998865181
324,0.5502799641575065,0.700386242171744,0.7332596763684532,0.5870512290772569,0.4333809191837632,0.40935012112706803,0.5273017680326549,0.6471584842536613,0.6748940888429201,0.6536004920273885,0.0,0.5200606318990787,0.6548356291945355
325,0.383612571302534,0.3559318976968271,0.3763347188533281,0.6421179424629109,0.4405282393173555,0.46972954667815836,0.12429048086531587,0.43731331922705685,0.6314118385615225,0.6549885519374485,0.0,0.15903981684745797,0.5683023922363338
326,0.1297219579522706,0.665958901420475,0.45774047389909744,0.45500185745240523,0.22182593239357673,0.6205084521827848,0.5134214268588625,0.2036918959419829,0.5382853514612017,0.235954339350722,0.0,0.5423552536069146,0.22977357068489612
327,0.4553129042001819,0.8159915145622607,0.010596977633161019,0.06579084646270661,0.7850603644760519,0.5327693214655707,0.005266699322912891,0.3822349182577831,0.5862651696303959,0.504295855407946,0.0,0.4439413866617806,0.3036783017139669
328,0.5247366557772084,0.4060114614157566,0.3089567743200986,0.5057278408217092,0.5187772691513692,0.7953474603484212,0.7544371380336401,0.2469889597980428,0.3813635603865584,0.3386269485968394,0.0,0.4727127279817462,0.4503892055623546
329,0.47311609232242424,0.4347470481557467,0.4826354733049367,0.36707332980535695,0.37190945805280506,0.3632627570203808,0.0884659774271092,0.4577401948157469,0.8500983145693536,0.13695395234088129,0.0,0.6383008376768915,0.2721577196891214
330,0.4071152562965321,0.6131194420672079,0.40267275644655887,0.5999313958609478,0.6757283862156491,0.801271099011474,0.25489522568318973,0.3245447288683394,0.38552849797108635,0.611542896534574,0.0,0.20069219248367604,0.7403721337131498
331,0.4166935345435351,0.4364573123722959,0.6135686025492919,0.6962009305281656,0.6362082597531646,0.46309825391508275,0.12316715360497409,0.5152020795882146,0.8238326778755257,0.5576962292812663,0.0,0.7568577708908222,0.7274185417561073
332,0.5717869845316957,0.6603854984988144,0.3757652747944514,0.3660413400589389,0.43426270242683085,0.39406395632874247,0.3051183996736511,0.8422416861451856,0.5343638381778831,0.542382213973591,0.0,0.4951459662559035,0.6054021294954662
333,0.713926367575665,0.33454124186080847,0.4234258519468552,0.7973803828151058,0.5005852331954244,0.2736696291836789,0.10961146703507528,0.2065811397747659,0.4856689416830364,0.6844092492830952,0.0,0.4286523329312179,0.4827306759510299
334,0.8545641148786718,0.6167285896090711,0.6359563120566006,0.5307069896659002,0.6070955271669443,0.3520822599127398,0.5429091313613984,0.9118528165446236,0.37731353830647707,0.5716469730397892,0.0,0.5273746167627122,0.4391513141635417
335,0.3893393495190798,0.5248231250763258,0.579041446258113,0.5472563853989234,0.5162479064675662,0.42823540146088446,0.6257572408831285,0.840779638838149,0.20122505737026364,0.5975598701597923,0.0,0.7054897480176999,0.8932505354086239
336,0.505853935306522,0.15858204847605606,0.5853761449820617,0.1990718851849586,0.026629398129514037,0.5173537838427451,0.29757585967822814,0.3515575640738131,0.2898722230717242,0.6427056400239561,0.0,0.3736341545825531,0.8510537295039916
337,0.3023738116767626,0.5935512404956045,0.5241440638046708,0.3065810503055934,0.8259254065804851,0.4605310206559896,0.2643092477296608,0.7973753608443017,0.4746046943195469,0.5805861930578088,0.0,0.6154200700543564,0.3913341276502602
338,0.45925927174608683,0.6001680754570682,0.6340064943510837,0.6416840199901319,0.4993194059204542,0.5945868859662737,0.2681033233488935,0.21975332315370544,0.6069979895253524,0.34674029731778666,0.0,0.6383536289430791,0.6222356812961302
339,0.758049450306192,0.6625355229270902,0.33884975132737194,0.44364234280654785,0.270115976432038,0.5188920175281406,0.6081539011150499,0.566948591539906,0.33871445894570296,0.5409283048561022,0.0,0.32194901539845916,0.43284827810269155
340,0.3265496120699096,0.3069340590506462,0.2502528440532978,0.5746430733767749,0.4220997316612878,0.6074739180988542,0.02058907083273101,0.49768710185207965,0.6212625748511275,0.6643636307384411,0.0,0.361969783307893,0.45495687766312143
341,0.5984721991132429,0.6469952312041736,0.7330279897519143,0.5738291768699666,0.69303612868908,0.5274583775742976,0.5652495387176916,0.7204322884576531,0.20501000054323515,0.22006584617459737,0.0,0.6783875110958184,0.9474149827603607
342,0.45763332927901756,0.7728186258098404,0.540733501196676,0.6718473121922104,0.33696159752456545,0.6026135911585688,0.2093570433652814,0.4456720799471148,0.7187635652019263,0.9861388083415334,0.0,0.6661717988522976,0.9707218538440155
343,0.6544502155619166,0.6234492772032691,0.341906669521285,0.4846644668672834,0.650206100290847,0.7152848309118243,0.34273674615598715,0.9178720968017027,0.8489963356524831,0.5265091761118516,0.0,0.5305776589219804,0.430663073800045
344,0.81146945329305,0.6791835682766001,0.2461043967396209,0.6120590380280335,0.3989230089615696,0.23309352185494348,0.043102365134235564,0.5834174991690926,0.385796477536685,0.5074579128397022,0.0,0.5509779400830883,0.6415629663236814
345,0.10907796294835123,0.47683394126100076,0.209709072392992,0.4793231911511138,0.3237487614967589,0.2132367411290561,0.04735081350537843,0.4864288246963664,0.4176908256656837,0.5523746114415856,0.0,0.28837440900395145,0.5067061006386926
346,0.7299886432345302,0.23425543846835417,0.7261225096354944,0.3632535688326512,0.5966699510377,0.7449044969373526,0.02005821871913496,0.5365405490736288,0.08841853666435096,0.3489330745227962,0.0,0.6940207413246173,0.14931258325057406
347,0.5940160156850982,0.4246390616278317,0.5408247004656261,0.5192765579297738,0.3312385597893761,0.344758501275652,0.4560967465857368,0.2923575808895542,0.4591076425225331,0.49636774265303085,0.0,0.38513835492805676,0.7811702742464838
348,0.4093649756128066,0.7252178690328881,0.2006842310397456,0.36750959788731835,0.5147154639230054,0.42173618525744594,0.20901843859303146,0.7240474239034693,0.8985338848498882,0.3747521545957314,0.0,0.5667211600734006,0.1600102904807852
349,0.3208909772338935,0.6583691418052213,0.4337059706768695,0.6002060309026718,0.7223443513778687,0.6814826054845058,0.23958552102342473,0.5348217931389287,0.7441448851642788,0.36865521256600065,0.0,0.3968088454680387,0.535731019095678
350,0.3623433827551217,0.6687846174942509,0.4436422874041536,0.38155943572913603,0.41198147248966666,0.6225465732729212,0.4103538452845218,0.23860658707229288,0.4981605400011261,0.5973791171444868,0.0,0.2473870678958906,0.2023708176175989
351,0.772152506094107,0.1463578980782696,0.1894673646131214,0.8180331334242124,0.7295532552876416,0.8721512954982826,0.10140587040988014,0.36381116588679685,0.48738014868700563,0.892971775228864,0.0,0.4900442592680645,0.5036438423539852
352,0.5202028087525761,0.8253740761051942,0.5570705274656682,0.468777537545008,0.364746078091287,0.3149696042095993,0.6651026471294067,0.43344821096874764,0.6536995746211872,0.44946303334795834,0.0,0.32866073232162046,0.6137203406457344
353,0.7194761775047454,0.45793351119580716,0.5096136871262023,0.41146390447596753,0.4852773533185557,0.4047445651018462,0.14174814855310125,0.5115081632624463,0.6907856718411317,0.5197747001528997,0.0,0.862846976768616,0.5737554151472136
354,0.4201333358114334,0.4078832626432831,0.5711398888789062,0.43267644583478565,0.1454183784662828,0.6437109029007535,0.6635979262611845,0.7627614068800375,0.2855126752149526,0.5965413550600439,0.0,0.6074386410578543,0.6302540726930005
355,0.0008637936838109955,0.3979851555358449,0.28343969753676296,0.5646479716896109,0.5580497376662412,0.7390118687659519,0.30641863292878163,0.5196918138348092,0.5894640458850237,0.34669549840878155,0.0,0.6361710466285581,0.33180107210369025
356,0.5902239237806409,0.6056948308629497,0.6835246147331889,0.36013592421784396,0.6544805986726703,0.3896323135316746,0.45592712882847636,0.1740560774204969,0.6328405601532093,0.4104156014479796,0.0,0.47498010268965474,0.31565430123783467
357,0.6327406969962335,0.20422905953159365,0.4933840229446523,0.6718882569307074,0.5765635438105354,0.23202742059307635,0.11800332119483949,0.9053857201208659,0.7539415817356329,0.9474001317193892,0.0,0.25796505189825075,0.6219673309377524
358,0.6293515793519284,0.33509089773498335,0.2648675896477815,0.551300972746049,0.39528360409516594,0.4632647381572601,0.7256311330865607,0.33586330827563504,0.513123052825864,0.7711348524127398,0.0,0.5600932703106789,0.4770627457124592
359,0.7118532697553939,0.47813978554053094,0.26721298834263385,0.31900776558004235,0.3289162856697283,0.40202578111568643,0.25823073377046657,0.7891125065473314,0.37896132758437084,0.6487481772193285,0.0,0.501426836605206,0.5270315678640044
360,0.3858012961349164,0.5210370719562949,0.45381758853307247,0.5179734250585253,0.49018665769602054,0.29920709058956785,0.44849350434043544,0.2810841401857491,0.47686503266034896,0.15104580794437603,0.0,0.9198554765053133,0.16612861403893564
361,0.2373639884036511,0.45123238739728055,0.35586794126140686,0.8257078878212127,0.7708511211666425,0.5850612815076455,0.5710362107901094,0.5508501394219536,0.4193154051212682,0.6159939993923874,0.0,0.3681019140189042,0.9438725860525677
362,0.666213820666153,0.47659293391410973,0.34943215917188963,0.5099621803527163,0.5867641782877606,0.4730075324370542,0.6808974565039542,0.45825516990770065,0.25657502592302794,0.2631750372098003,0.0,0.6854141671749552,0.87064341517046
363,0.7519471596174934,0.5369171532384618,0.5130997040969664,0.5211375261066338,0.43478601688372676,0.8374451333300577,0.30633605842668343,0.35401780129674787,0.48267794869435865,0.9181689539559061,0.0,0.791200203285553,0.8439992699817466
364,0.1522800867561546,0.3478293426988044,0.28446952242439855,0.3815485906936233,0.07603883585442706,0.1618756664183567,0.25881152881645053,0.396198892723036,0.5035576579543853,0.291576389964212,0.0,0.3621102535472249,0.4580450872704718
365,0.355315147756196,0.360280240072977,0.7262471836915133,0.2761654814121221,0.5370355603478238,0.5663318140842395,0.46355093919637513,0.27071054566819797,0.8100008287100279,0.47870408097767947,0.0,0.26811656537509154,0.3735571204588515
